experience_level,employment_type,job_category,employee_residence_group,remote_ratio,company_location_group,company_size,adjusted_salary
2,2,1,0,1,0,1,58623.780000000006
2,2,1,1,2,1,0,58779.974656000006
3,2,1,1,1,1,0,62484.00000000001
2,2,1,2,0,2,1,86332.06000000001
2,2,1,2,0,2,1,66545.46
2,2,2,2,1,2,0,166624.00000000003
2,2,2,2,1,2,0,116949.22000000002
2,2,4,2,1,2,1,250977.40000000002
2,2,4,2,1,2,1,165582.6
3,2,2,2,0,2,1,83312.00000000001
2,2,0,2,0,2,2,60401.200000000004
3,2,1,2,0,2,1,141630.40000000002
3,2,1,2,0,2,1,113304.32
1,2,1,2,1,2,1,252018.80000000002
1,2,1,2,1,2,1,208280.00000000003
2,2,2,0,0,0,1,65136.828
2,2,2,0,0,0,1,39082.520000000004
2,2,1,0,0,0,1,52109.674
3,2,2,2,1,2,1,172060.108
3,2,2,2,1,2,1,125134.62400000001
3,2,0,2,1,2,1,129331.46600000001
3,2,1,2,0,2,1,189472.31600000002
3,2,1,2,0,2,1,137798.048
3,2,1,2,0,2,1,229222.55400000003
3,2,1,2,0,2,1,166707.312
3,2,2,2,0,2,0,187452.00000000003
3,2,2,2,0,2,0,124968.00000000001
2,2,0,2,0,2,1,131737.1
2,2,0,2,0,2,1,110659.164
3,2,0,2,0,2,1,120802.40000000001
3,2,0,2,1,2,1,161417.00000000003
3,2,0,2,1,2,1,125592.84000000001
2,2,2,2,0,2,1,135382.0
2,2,2,2,0,2,1,93726.00000000001
2,2,1,2,1,2,1,177038.00000000003
3,2,0,2,1,2,1,106326.94000000002
3,2,0,2,1,2,1,88414.86000000002
3,2,2,2,1,2,1,142276.06800000003
3,2,2,2,1,2,1,103473.50400000002
3,2,2,0,0,0,1,117247.56000000001
3,2,2,0,0,0,1,104219.348
3,2,2,2,1,2,1,152044.40000000002
0,2,1,0,1,0,1,45595.568
1,2,0,2,1,2,1,135382.0
1,2,0,2,1,2,1,114554.00000000001
3,2,0,2,1,2,1,177038.00000000003
3,2,4,2,1,2,1,168021.55880000003
3,2,4,2,1,2,1,142818.6374
3,2,2,2,1,2,1,173913.80000000002
3,2,1,0,0,0,1,78165.04000000001
3,2,1,0,0,0,1,65136.828
3,2,2,2,1,2,1,220256.10000000003
3,2,2,2,1,2,1,144338.04
3,2,1,0,1,0,1,200365.36000000002
3,2,1,0,1,0,1,94454.98000000001
3,2,0,0,1,0,1,135382.0
3,2,0,0,1,0,1,63837.82000000001
3,2,1,2,0,2,0,166624.00000000003
3,2,1,2,0,2,0,117678.20000000001
3,2,2,2,0,2,1,99505.77
2,2,0,2,1,2,1,173913.80000000002
2,2,0,2,1,2,1,120281.70000000001
3,2,1,2,1,2,1,253997.46000000002
3,2,1,2,1,2,1,163083.24000000002
3,2,0,2,1,2,1,142255.24000000002
3,2,1,2,1,2,1,134210.42500000002
3,2,1,2,1,2,1,97579.18000000001
1,2,4,2,1,2,1,233273.60000000003
1,2,4,2,1,2,1,174825.02500000002
1,2,1,2,1,2,1,182245.00000000003
1,2,1,2,1,2,1,140589.0
3,2,2,2,0,2,0,213799.42
3,2,2,2,1,2,1,183286.40000000002
3,2,1,2,1,2,1,208384.14
3,2,1,2,0,2,1,73418.70000000001
3,2,1,2,0,2,1,56235.600000000006
3,2,2,2,0,2,1,213799.42
3,2,2,2,0,2,1,146212.56000000003
3,2,1,2,0,2,1,213799.42
3,2,1,2,0,2,1,192346.58000000002
3,2,1,2,1,2,1,182349.14
3,2,1,2,1,2,1,146056.35
3,2,0,2,1,2,1,120958.61000000002
3,2,0,2,1,2,1,103150.67000000001
2,2,0,0,0,0,1,88519.00000000001
2,2,0,0,0,0,1,78105.00000000001
3,2,1,2,1,2,1,222859.60000000003
3,2,1,2,1,2,1,200573.64
3,2,1,2,1,2,1,277428.96
3,2,1,2,1,2,1,221943.16800000003
2,2,2,2,0,2,1,147149.82
2,2,2,2,0,2,1,106326.94000000002
2,2,1,2,0,2,1,215256.33860000002
2,2,1,2,0,2,1,103202.74
3,2,1,2,1,2,1,115074.70000000001
2,2,0,0,0,0,1,65136.828
2,2,0,0,0,0,1,45595.568
3,2,0,2,1,2,1,83312.00000000001
3,2,0,2,1,2,1,62484.00000000001
3,2,2,2,1,2,1,239522.00000000003
3,2,4,2,1,2,1,156480.76400000002
3,2,4,2,1,2,1,113804.19200000001
2,2,2,2,1,2,1,166624.00000000003
0,2,0,0,0,0,1,69773.8
0,2,0,0,0,0,1,54152.8
3,2,0,2,0,2,1,134340.6
3,2,0,2,1,2,1,71856.6
3,2,1,2,1,2,1,26035.000000000004
3,2,0,2,1,2,1,131737.1
3,2,0,2,1,2,1,110659.164
3,2,1,2,1,2,1,229222.55400000003
3,2,1,2,1,2,1,166707.312
3,2,0,2,1,2,1,109347.00000000001
2,2,0,2,1,2,1,140589.0
2,2,0,2,1,2,1,52070.00000000001
3,2,2,2,1,2,1,229108.00000000003
2,2,2,0,0,0,1,182384.388
2,2,2,0,0,0,1,91192.194
3,2,1,2,1,2,1,229108.00000000003
3,2,1,2,1,2,1,124968.00000000001
2,2,2,2,1,2,1,208280.00000000003
3,2,1,1,1,1,2,124968.00000000001
3,2,1,1,1,1,2,67691.0
1,2,1,2,1,2,1,224942.40000000002
3,2,2,2,1,2,1,192763.14
3,2,2,2,1,2,1,109232.44600000001
2,2,3,0,1,0,1,81269.212
3,2,4,0,2,0,0,139516.84371456
1,2,4,0,2,0,0,203175.146
2,2,1,2,1,2,2,124968.00000000001
2,2,0,1,1,1,1,18837.690000000002
2,2,2,1,1,1,0,32293.334000000003
2,2,1,1,2,1,0,58914.73
2,3,1,0,2,0,0,55579.914000000004
0,2,2,1,1,1,1,18837.690000000002
2,2,2,1,1,2,0,78105.00000000001
2,2,2,2,1,2,0,163499.80000000002
2,2,0,0,2,0,0,73142.714
0,2,1,2,1,2,2,67691.0
3,2,1,0,1,0,2,72253.994
2,2,2,2,2,2,0,120890.91900000001
2,2,2,0,1,0,1,71517.626
0,2,1,1,1,1,1,10414.000000000002
2,2,0,1,1,1,2,20828.000000000004
3,2,4,1,1,1,0,118378.38425600002
3,2,4,1,1,2,1,208280.00000000003
0,2,2,0,1,0,0,54043.698000000004
2,2,1,0,1,0,0,88728.11200000001
0,2,2,0,1,1,0,41656.00000000001
2,2,4,1,1,1,2,33348.16
3,2,1,0,1,0,0,63361.504
0,2,1,1,1,0,0,65219.21589888001
3,2,2,0,2,0,0,94485.748
0,2,2,0,2,0,1,87994.918
3,2,2,2,1,2,1,171831.00000000003
2,2,2,2,2,2,1,159334.2
3,2,2,1,1,2,1,104140.00000000001
3,2,3,0,1,0,1,81269.212
2,2,2,1,1,1,0,35558.322
2,2,4,0,1,0,2,78105.00000000001
2,2,0,1,0,1,2,23224.36554
0,0,2,1,1,1,1,32236.202
2,2,2,1,2,1,0,77635.260909
0,2,1,1,1,0,1,58692.55
2,2,2,1,0,1,0,65584.36200000001
3,2,4,2,1,2,1,158813.50000000003
0,2,2,2,1,2,0,124968.00000000001
2,2,2,2,1,2,0,140589.0
3,2,1,2,0,2,0,166363.65
3,2,4,2,0,2,0,266181.84
2,2,0,2,1,2,0,149727.285
0,2,2,2,1,2,1,88727.28
2,2,2,1,0,1,0,127385.316
3,2,2,2,1,2,0,184327.80000000002
2,2,1,0,1,0,1,68919.178
2,2,2,1,1,2,2,49987.200000000004
0,2,1,1,0,1,1,20828.000000000004
3,2,4,2,0,2,0,244000.02000000002
2,2,1,0,2,0,2,89054.009856
2,2,1,0,2,0,2,73337.986944
0,2,1,0,1,0,2,156210.00000000003
2,2,0,2,1,2,1,99818.19
2,1,2,0,1,2,1,104140.00000000001
0,2,2,2,0,2,2,110909.1
0,3,2,1,2,1,1,104140.00000000001
3,2,2,2,2,2,0,149961.6
3,2,4,0,1,0,1,164517.942
3,2,1,1,1,1,1,26618.184
2,2,2,1,1,2,1,42589.0944
0,2,0,2,2,2,0,104140.00000000001
2,2,2,2,1,2,2,91500.0075
0,2,2,0,2,0,1,57147.70918400001
3,2,4,1,2,1,0,46700.289280000005
0,2,1,2,1,2,1,124968.00000000001
3,2,4,0,0,0,1,88928.07400000001
0,2,1,1,1,1,2,22181.82
0,2,1,2,0,2,1,130175.00000000001
2,2,2,1,0,1,2,10896.350464000001
3,2,2,2,2,2,2,133090.92
0,3,0,1,2,1,1,11918.530816
0,2,2,0,0,0,0,126664.03084800001
0,2,1,1,1,1,0,22231.754
0,2,0,2,1,2,1,55454.55
3,2,4,2,1,2,1,221818.2
2,2,1,1,2,1,1,66545.46
2,2,1,2,1,2,0,221818.2
0,2,3,1,2,1,2,110909.1
2,2,1,2,1,2,0,110909.1
3,2,1,1,2,1,1,95246.949376
2,2,1,0,1,0,2,70653.15772992
2,2,2,0,2,0,1,72115.514496
2,2,1,0,1,0,0,94998.31091200002
2,2,1,2,1,2,0,188545.47
2,2,1,2,1,2,0,166363.65
0,2,0,2,2,2,2,61000.005000000005
1,2,4,2,0,2,0,277272.75
0,2,1,2,1,2,0,88727.28
0,2,1,2,1,2,0,81285.27939
1,2,4,0,2,0,1,149673.448704
0,2,5,0,2,0,0,73476.119424
3,2,2,1,1,2,0,81524.61556992
1,2,4,1,0,1,1,94272.735
1,2,4,1,2,1,0,255090.93000000002
0,2,1,2,1,2,2,138636.375
3,2,4,2,1,2,1,133090.92
2,2,0,0,2,0,0,55708.328453760005
2,2,1,1,2,1,0,88317.9364032
3,2,1,0,2,0,0,146444.601984
3,2,4,2,1,2,0,159709.10400000002
0,2,2,1,1,1,0,14861.8194
2,2,2,0,1,0,0,87223.75449600001
2,2,2,2,1,2,1,166363.65
2,2,5,2,1,2,0,119605.48253099999
3,2,1,2,1,2,0,169690.923
2,2,1,2,1,2,0,99818.19
0,2,0,2,1,2,2,99818.19
0,2,0,2,1,2,2,66545.46
2,2,2,1,1,1,0,55454.55
0,3,2,1,1,2,1,13309.092
2,3,2,1,2,1,1,6226.321536
2,0,1,2,1,2,0,299454.57
2,2,2,0,2,0,0,62433.57875200001
2,2,1,1,1,1,2,54426.499328000005
1,2,4,1,1,1,0,176886.698368
2,2,1,1,1,1,0,32778.837504
2,2,1,2,1,2,0,122000.01000000001
0,2,2,0,2,0,0,94998.31091200002
0,2,1,2,2,2,0,290304.56925
0,2,0,0,2,0,1,68032.54860800001
3,2,0,1,1,2,2,88727.28
0,2,0,1,1,1,2,11612.18277
0,2,1,2,1,2,2,160248.12222599998
2,2,1,2,1,2,0,155272.74000000002
3,2,1,0,1,0,0,91163.98348800001
3,2,4,2,1,2,0,188545.47
0,2,0,2,1,2,1,88727.28
2,2,2,1,1,2,2,53137.34835551999
2,2,0,2,1,2,1,110909.1
3,2,2,0,2,0,0,61229.52396800001
1,2,4,2,1,2,0,260636.385
1,2,0,1,1,2,0,166363.65
1,2,1,1,2,1,0,95112.44862912002
0,2,2,2,1,2,0,249545.475
0,2,5,0,1,0,2,88442.77363200001
2,2,1,1,0,1,1,59784.08267520001
3,2,0,1,1,1,0,102049.97401600001
3,2,4,0,1,0,2,118747.88864000002
3,2,1,0,1,0,1,130622.67750400002
3,2,1,0,2,0,0,108852.99865600001
0,2,1,1,1,1,0,35025.79251200001
3,2,1,2,1,2,1,166363.65
3,2,1,2,1,2,2,127545.46500000001
2,2,2,0,1,0,0,215765.23596800002
2,2,0,0,2,0,0,59303.726976000005
2,2,1,2,1,2,0,123089.137362
2,2,1,0,2,0,0,134474.87006208
2,2,0,1,2,2,0,41737.879936000005
3,2,1,2,1,2,0,166363.65
0,3,1,0,1,0,2,19021.77489024
2,2,1,0,1,2,2,110213.60358400001
0,2,1,2,1,2,1,77636.37000000001
2,2,2,0,1,0,2,91687.19478912001
2,2,1,0,2,0,0,102786.68057600001
0,2,2,1,2,1,0,34246.495104
3,2,4,2,0,2,0,306109.11600000004
3,2,1,2,1,2,0,218309.036076
3,2,1,1,1,2,2,177454.56
2,2,2,2,1,2,0,121927.91908499999
3,2,1,2,1,2,0,192981.834
2,2,0,2,1,2,0,103145.463
0,2,2,1,1,1,1,32690.202496000005
3,2,2,1,2,1,0,69937.62572800001
0,2,2,2,1,2,2,99818.19
2,2,1,0,2,0,0,83563.08837696
0,2,0,1,0,1,2,7234.13611008
3,2,1,1,0,1,2,39924.75875904001
3,2,4,2,1,2,1,188545.47
3,2,1,0,2,0,0,110830.59532800001
2,2,1,1,0,1,1,13931.811712000002
0,2,2,0,2,0,0,42179.903872
2,2,1,0,2,0,0,83123.52204800001
0,2,0,2,1,2,0,105670.86320699999
3,2,1,0,2,0,1,114768.522112
3,2,2,2,1,2,0,183000.015
2,2,0,2,1,2,0,88727.28
3,2,2,0,1,0,0,119359.12486400001
0,2,1,1,2,1,1,24906.437248000002
0,2,2,0,2,0,0,48771.167634
2,2,4,1,0,1,0,133540.101855
2,2,2,0,1,0,1,73451.94624
3,2,2,0,0,0,2,301916.75201999996
2,2,4,2,0,2,2,122000.01000000001
2,2,1,2,1,2,0,199636.38
3,2,0,2,1,2,0,221818.2
3,2,1,0,2,0,1,129890.39118336001
3,2,1,2,1,2,0,221818.2
3,2,1,2,1,2,2,283927.29600000003
2,2,1,2,1,2,0,122000.01000000001
2,2,2,0,0,0,0,95112.44862912002
0,2,1,2,1,2,0,80409.0975
3,2,1,2,2,2,0,205181.83500000002
2,3,1,0,1,0,0,80279.14406400001
2,2,1,2,1,2,0,124218.19200000001
3,2,1,2,2,2,0,174182.74154999998
3,2,2,1,2,1,0,23218.918784
3,2,2,1,1,1,0,61000.005000000005
0,2,2,2,2,2,0,64327.278000000006
0,2,2,2,1,2,1,110909.1
3,2,2,0,2,0,1,89422.36313600001
0,2,1,0,1,0,2,94272.735
0,2,5,0,0,0,0,88442.77363200001
3,0,2,2,1,2,1,116454.55500000001
0,2,0,2,1,2,0,83607.715944
0,2,1,0,2,0,1,74836.724352
2,2,1,1,1,1,1,32249.329664000004
2,2,1,2,0,2,1,123968.646525
2,2,1,2,0,2,1,103311.82665
3,2,4,1,2,2,2,177454.56
2,2,2,1,1,0,2,29389.987328000003
3,2,1,1,0,1,0,76277.90656
2,2,2,1,1,1,2,19458.262016
3,2,0,0,2,0,0,73476.119424
3,2,4,2,1,2,2,220631.47262999997
1,2,4,0,0,0,0,163279.49798400002
0,2,1,1,1,1,0,18680.115712000003
3,2,0,0,1,0,1,82633.151744
2,2,2,1,2,1,0,42574.415990400004
3,2,2,2,0,2,0,149727.285
0,2,1,0,2,0,1,28573.854592000003
3,2,4,1,2,2,0,62267.819776000004
3,2,1,1,1,1,0,28020.173568000002
0,2,0,1,1,1,2,10283.491752
2,2,2,2,2,2,0,163036.377
3,2,2,0,2,0,0,110636.05875200001
3,2,4,2,1,2,0,192981.834
2,2,0,2,1,2,0,156764.46739499999
0,2,1,1,2,1,1,24226.983804
3,2,4,1,2,1,2,145152.284625
0,2,2,0,0,0,2,61143.461677440006
2,2,2,1,0,1,0,48228.765459840004
1,2,5,0,1,1,2,80279.14406400001
3,2,1,1,1,0,1,55454.55
0,2,2,0,0,0,1,47555.62861824001
2,2,4,2,1,2,0,101025.99009899999
2,2,2,0,2,0,0,104444.27033600002
2,2,1,1,0,1,0,26027.612544000003
2,2,2,1,1,2,2,6537.119616000001
0,2,1,2,2,2,2,89836.371
2,2,2,1,1,1,0,46087.90195200001
0,2,5,2,1,2,2,99818.19
2,2,2,0,2,1,1,70754.909568
3,2,1,2,1,2,1,216272.745
2,2,2,1,1,1,0,43540.5088
2,2,0,2,1,2,0,98703.55354499999
3,2,2,2,1,0,0,249545.475
2,2,2,0,2,0,0,64756.50662400001
2,2,2,1,0,1,1,38916.524032
2,2,2,0,2,0,0,134580.17305600003
2,2,1,1,1,1,0,53637.993088
2,2,0,1,2,1,0,9289.746216
0,2,1,0,1,0,2,49667.96776896001
3,2,1,1,1,0,2,135874.75641408
2,2,1,1,1,1,1,102049.97401600001
0,2,5,1,2,1,1,6799.277796480001
2,2,4,1,1,2,1,65028.223512
0,3,1,1,2,1,2,32931.934336000006
2,2,2,0,2,0,0,102049.97401600001
2,2,0,1,1,1,0,7234.13611008
3,2,1,1,2,1,0,57066.51606336
2,2,0,2,0,2,1,113799.391146
2,2,1,1,2,0,2,75998.188288
2,2,2,0,2,0,2,65311.33875200001
2,2,1,1,2,1,0,28573.854592000003
3,2,4,2,0,2,0,133090.92
3,2,1,2,1,2,0,221818.2
0,2,2,1,2,1,2,54680.15660544
2,2,2,2,1,2,0,177454.56
3,2,2,0,1,2,2,55454.55
2,2,1,1,1,1,1,46261.718656000005
2,2,2,1,0,1,2,14850.392704000002
3,2,1,2,0,2,1,183000.015
2,2,2,0,2,0,2,50273.195230080004
3,2,4,2,1,2,0,205181.83500000002
0,2,2,0,2,0,2,74731.29473664
0,3,2,1,2,1,2,25816.28711616
2,2,1,2,1,2,0,127734.01047
3,2,4,2,1,2,0,155272.74000000002
3,2,2,2,2,2,0,139346.19324
3,2,2,0,1,0,2,100995.56275200001
3,2,0,0,2,0,0,71248.73318400001
2,1,2,1,2,1,1,13309.092
3,2,1,1,2,0,2,88442.77363200001
2,2,1,0,2,0,2,82072.734
3,2,4,2,1,0,0,168581.832
2,2,1,1,0,1,2,19963.638000000003
3,1,1,1,1,2,2,69673.09662
2,2,2,2,2,2,0,144181.83000000002
3,2,1,1,0,1,1,21763.923328
0,2,0,1,1,1,0,68032.54860800001
3,2,4,0,1,0,1,200018.13324800003
3,2,4,0,1,0,1,176637.06419904
2,2,2,1,1,1,1,46197.44100864
2,2,2,1,1,1,1,53882.027136000004
0,2,2,1,1,1,2,20780.880512000003
3,2,2,1,0,1,2,108699.09029568001
2,2,2,0,2,1,2,74731.29473664
2,2,2,2,2,2,0,127545.46500000001
3,2,4,2,1,2,0,260636.385
2,2,4,1,1,1,0,22571.998336000004
0,3,2,1,1,2,2,13309.092
2,2,0,2,0,2,0,83181.825
2,2,0,2,0,2,0,68763.642
2,2,2,2,0,2,0,80963.643
2,2,1,0,1,0,0,52249.761664000005
3,2,4,2,1,2,1,220863.71628539998
2,2,2,2,1,2,1,137023.75668599998
2,2,2,2,1,2,1,160654.54862294998
2,2,1,1,1,2,1,151887.35063159998
3,2,1,1,1,1,2,54348.949451520006
3,2,4,0,0,0,2,186327.288
2,2,2,0,1,1,1,137049.291136
2,2,1,1,2,1,0,32655.669376000005
3,2,5,2,1,2,0,183000.015
2,2,4,2,1,2,0,167472.741
0,2,2,2,1,2,2,121927.91908499999
0,0,0,2,1,2,0,116121.8277
3,2,4,1,2,1,0,108969.26016
